time,000001.XSHE,000002.XSHE,000008.XSHE,000009.XSHE,000012.XSHE,000016.XSHE,000021.XSHE,000024.XSHE,000027.XSHE,000029.XSHE,000031.XSHE,000036.XSHE,000039.XSHE,000046.XSHE,000059.XSHE,000060.XSHE,000061.XSHE,000063.XSHE,000066.XSHE,000068.XSHE,000069.XSHE,000088.XSHE,000089.XSHE,000096.XSHE,000099.XSHE,000100.XSHE,000156.XSHE,000157.XSHE,000166.XSHE,000301.XSHE,000333.XSHE,000338.XSHE,000400.XSHE,000401.XSHE,000402.XSHE,000406.XSHE,000408.XSHE,000410.XSHE,000413.XSHE,000415.XSHE,000420.XSHE,000422.XSHE,000423.XSHE,000425.XSHE,000429.XSHE,000488.XSHE,000498.XSHE,000503.XSHE,000507.XSHE,000511.XSHE,000518.XSHE,000520.XSHE,000527.XSHE,000528.XSHE,000532.XSHE,000533.XSHE,000536.XSHE,000538.XSHE,000539.XSHE,000540.XSHE,000541.XSHE,000543.XSHE,000550.XSHE,000553.XSHE,000555.XSHE,000559.XSHE,000562.XSHE,000568.XSHE,000571.XSHE,000572.XSHE,000573.XSHE,000581.XSHE,000596.XSHE,000598.XSHE,000599.XSHE,000601.XSHE,000607.XSHE,000612.XSHE,000617.XSHE,000618.XSHE,000623.XSHE,000625.XSHE,000627.XSHE,000629.XSHE,000630.XSHE,000631.XSHE,000636.XSHE,000651.XSHE,000652.XSHE,000656.XSHE,000659.XSHE,000661.XSHE,000666.XSHE,000667.XSHE,000671.XSHE,000680.XSHE,000682.XSHE,000685.XSHE,000686.XSHE,000690.XSHE,000698.XSHE,000703.XSHE,000707.XSHE,000708.XSHE,000709.XSHE,000712.XSHE,000717.XSHE,000718.XSHE,000723.XSHE,000725.XSHE,000726.XSHE,000727.XSHE,000728.XSHE,000729.XSHE,000733.XSHE,000735.XSHE,000737.XSHE,000738.XSHE,000750.XSHE,000751.XSHE,000755.XSHE,000758.XSHE,000761.XSHE,000763.XSHE,000767.XSHE,000768.XSHE,000776.XSHE,000778.XSHE,000780.XSHE,000783.XSHE,000786.XSHE,000792.XSHE,000793.XSHE,000800.XSHE,000806.XSHE,000807.XSHE,000817.XSHE,000822.XSHE,000823.XSHE,000825.XSHE,000826.XSHE,000828.XSHE,000829.XSHE,000831.XSHE,000839.XSHE,000858.XSHE,000860.XSHE,000866.XSHE,000869.XSHE,000875.XSHE,000876.XSHE,000877.XSHE,000878.XSHE,000883.XSHE,000886.XSHE,000895.XSHE,000897.XSHE,000898.XSHE,000900.XSHE,000912.XSHE,000916.XSHE,000917.XSHE,000920.XSHE,000921.XSHE,000927.XSHE,000930.XSHE,000932.XSHE,000933.XSHE,000937.XSHE,000938.XSHE,000939.XSHE,000949.XSHE,000951.XSHE,000956.XSHE,000959.XSHE,000960.XSHE,000961.XSHE,000962.XSHE,000963.XSHE,000968.XSHE,000969.XSHE,000970.XSHE,000975.XSHE,000977.XSHE,000983.XSHE,000997.XSHE,000999.XSHE,001289.XSHE,001872.XSHE,001965.XSHE,001979.XSHE,002001.XSHE,002007.XSHE,002008.XSHE,002010.XSHE,002024.XSHE,002025.XSHE,002027.XSHE,002028.XSHE,002032.XSHE,002038.XSHE,002044.XSHE,002049.XSHE,002050.XSHE,002051.XSHE,002052.XSHE,002064.XSHE,002065.XSHE,002069.XSHE,002073.XSHE,002074.XSHE,002078.XSHE,002081.XSHE,002083.XSHE,002085.XSHE,002092.XSHE,002097.XSHE,002106.XSHE,002110.XSHE,002120.XSHE,002122.XSHE,002128.XSHE,002129.XSHE,002131.XSHE,002142.XSHE,002146.XSHE,002152.XSHE,002153.XSHE,002155.XSHE,002157.XSHE,002174.XSHE,002179.XSHE,002180.XSHE,002183.XSHE,002194.XSHE,002195.XSHE,002202.XSHE,002230.XSHE,002236.XSHE,002241.XSHE,002242.XSHE,002244.XSHE,002252.XSHE,002269.XSHE,002271.XSHE,002275.XSHE,002292.XSHE,002294.XSHE,002299.XSHE,002304.XSHE,002310.XSHE,002311.XSHE,002344.XSHE,002352.XSHE,002353.XSHE,002371.XSHE,002375.XSHE,002378.XSHE,002384.XSHE,002385.XSHE,002399.XSHE,002400.XSHE,002405.XSHE,002410.XSHE,002411.XSHE,002414.XSHE,002415.XSHE,002416.XSHE,002422.XSHE,002424.XSHE,002426.XSHE,002429.XSHE,002431.XSHE,002450.XSHE,002456.XSHE,002459.XSHE,002460.XSHE,002463.XSHE,002465.XSHE,002466.XSHE,002468.XSHE,002470.XSHE,002475.XSHE,002493.XSHE,002498.XSHE,002500.XSHE,002508.XSHE,002555.XSHE,002558.XSHE,002568.XSHE,002570.XSHE,002572.XSHE,002594.XSHE,002600.XSHE,002601.XSHE,002602.XSHE,002603.XSHE,002607.XSHE,002608.XSHE,002624.XSHE,002625.XSHE,002648.XSHE,002653.XSHE,002673.XSHE,002709.XSHE,002714.XSHE,002736.XSHE,002739.XSHE,002756.XSHE,002773.XSHE,002791.XSHE,002797.XSHE,002812.XSHE,002821.XSHE,002831.XSHE,002839.XSHE,002841.XSHE,002916.XSHE,002920.XSHE,002925.XSHE,002938.XSHE,002939.XSHE,002945.XSHE,002958.XSHE,003816.XSHE,300002.XSHE,300003.XSHE,300014.XSHE,300015.XSHE,300017.XSHE,300024.XSHE,300027.XSHE,300033.XSHE,300058.XSHE,300059.XSHE,300070.XSHE,300072.XSHE,300085.XSHE,300104.XSHE,300122.XSHE,300124.XSHE,300133.XSHE,300136.XSHE,300142.XSHE,300144.XSHE,300146.XSHE,300168.XSHE,300182.XSHE,300207.XSHE,300223.XSHE,300251.XSHE,300274.XSHE,300296.XSHE,300315.XSHE,300316.XSHE,300347.XSHE,300408.XSHE,300413.XSHE,300433.XSHE,300450.XSHE,300454.XSHE,300496.XSHE,300498.XSHE,300529.XSHE,300558.XSHE,300595.XSHE,300601.XSHE,300628.XSHE,300661.XSHE,300676.XSHE,300677.XSHE,300750.XSHE,300751.XSHE,300759.XSHE,300760.XSHE,300763.XSHE,300769.XSHE,300782.XSHE,300866.XSHE,300888.XSHE,300896.XSHE,300919.XSHE,300957.XSHE,300979.XSHE,300999.XSHE,600000.XSHG,600001.XSHG,600002.XSHG,600003.XSHG,600004.XSHG,600005.XSHG,600006.XSHG,600007.XSHG,600008.XSHG,600009.XSHG,600010.XSHG,600011.XSHG,600012.XSHG,600015.XSHG,600016.XSHG,600017.XSHG,600018.XSHG,600019.XSHG,600020.XSHG,600021.XSHG,600022.XSHG,600023.XSHG,600025.XSHG,600026.XSHG,600027.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600031.XSHG,600033.XSHG,600035.XSHG,600036.XSHG,600037.XSHG,600038.XSHG,600039.XSHG,600048.XSHG,600050.XSHG,600057.XSHG,600058.XSHG,600060.XSHG,600061.XSHG,600062.XSHG,600066.XSHG,600068.XSHG,600072.XSHG,600073.XSHG,600074.XSHG,600078.XSHG,600079.XSHG,600085.XSHG,600087.XSHG,600088.XSHG,600089.XSHG,600091.XSHG,600096.XSHG,600098.XSHG,600100.XSHG,600102.XSHG,600103.XSHG,600104.XSHG,600108.XSHG,600109.XSHG,600110.XSHG,600111.XSHG,600115.XSHG,600117.XSHG,600118.XSHG,600121.XSHG,600123.XSHG,600125.XSHG,600126.XSHG,600132.XSHG,600135.XSHG,600138.XSHG,600143.XSHG,600150.XSHG,600151.XSHG,600153.XSHG,600157.XSHG,600158.XSHG,600160.XSHG,600161.XSHG,600166.XSHG,600169.XSHG,600170.XSHG,600171.XSHG,600176.XSHG,600177.XSHG,600183.XSHG,600188.XSHG,600190.XSHG,600196.XSHG,600198.XSHG,600200.XSHG,600205.XSHG,600207.XSHG,600208.XSHG,600210.XSHG,600215.XSHG,600216.XSHG,600219.XSHG,600220.XSHG,600221.XSHG,600228.XSHG,600231.XSHG,600233.XSHG,600236.XSHG,600239.XSHG,600246.XSHG,600251.XSHG,600252.XSHG,600256.XSHG,600259.XSHG,600266.XSHG,600267.XSHG,600269.XSHG,600270.XSHG,600271.XSHG,600276.XSHG,600277.XSHG,600282.XSHG,600296.XSHG,600297.XSHG,600299.XSHG,600300.XSHG,600307.XSHG,600308.XSHG,600309.XSHG,600312.XSHG,600315.XSHG,600316.XSHG,600317.XSHG,600320.XSHG,600325.XSHG,600331.XSHG,600332.XSHG,600333.XSHG,600339.XSHG,600340.XSHG,600346.XSHG,600348.XSHG,600350.XSHG,600352.XSHG,600357.XSHG,600361.XSHG,600362.XSHG,600369.XSHG,600372.XSHG,600373.XSHG,600376.XSHG,600377.XSHG,600380.XSHG,600383.XSHG,600390.XSHG,600395.XSHG,600398.XSHG,600399.XSHG,600403.XSHG,600406.XSHG,600408.XSHG,600410.XSHG,600415.XSHG,600418.XSHG,600426.XSHG,600428.XSHG,600432.XSHG,600436.XSHG,600438.XSHG,600446.XSHG,600456.XSHG,600460.XSHG,600472.XSHG,600481.XSHG,600482.XSHG,600485.XSHG,600487.XSHG,600489.XSHG,600497.XSHG,600498.XSHG,600500.XSHG,600501.XSHG,600508.XSHG,600516.XSHG,600517.XSHG,600518.XSHG,600519.XSHG,600521.XSHG,600522.XSHG,600528.XSHG,600535.XSHG,600546.XSHG,600547.XSHG,600548.XSHG,600549.XSHG,600550.XSHG,600566.XSHG,600569.XSHG,600570.XSHG,600578.XSHG,600581.XSHG,600582.XSHG,600583.XSHG,600584.XSHG,600585.XSHG,600588.XSHG,600591.XSHG,600595.XSHG,600596.XSHG,600597.XSHG,600598.XSHG,600600.XSHG,600601.XSHG,600602.XSHG,600606.XSHG,600608.XSHG,600611.XSHG,600616.XSHG,600621.XSHG,600627.XSHG,600628.XSHG,600630.XSHG,600631.XSHG,600633.XSHG,600635.XSHG,600637.XSHG,600638.XSHG,600639.XSHG,600641.XSHG,600642.XSHG,600643.XSHG,600648.XSHG,600649.XSHG,600652.XSHG,600653.XSHG,600654.XSHG,600655.XSHG,600657.XSHG,600660.XSHG,600662.XSHG,600663.XSHG,600664.XSHG,600666.XSHG,600674.XSHG,600675.XSHG,600682.XSHG,600685.XSHG,600688.XSHG,600690.XSHG,600694.XSHG,600703.XSHG,600704.XSHG,600705.XSHG,600707.XSHG,600710.XSHG,600717.XSHG,600718.XSHG,600724.XSHG,600726.XSHG,600732.XSHG,600733.XSHG,600737.XSHG,600739.XSHG,600740.XSHG,600741.XSHG,600744.XSHG,600745.XSHG,600747.XSHG,600748.XSHG,600754.XSHG,600757.XSHG,600760.XSHG,600761.XSHG,600763.XSHG,600770.XSHG,600779.XSHG,600780.XSHG,600782.XSHG,600783.XSHG,600786.XSHG,600787.XSHG,600790.XSHG,600795.XSHG,600797.XSHG,600803.XSHG,600804.XSHG,600805.XSHG,600808.XSHG,600809.XSHG,600811.XSHG,600812.XSHG,600816.XSHG,600820.XSHG,600823.XSHG,600827.XSHG,600832.XSHG,600834.XSHG,600835.XSHG,600837.XSHG,600838.XSHG,600839.XSHG,600845.XSHG,600848.XSHG,600851.XSHG,600854.XSHG,600859.XSHG,600863.XSHG,600866.XSHG,600867.XSHG,600868.XSHG,600871.XSHG,600872.XSHG,600873.XSHG,600874.XSHG,600875.XSHG,600879.XSHG,600880.XSHG,600881.XSHG,600884.XSHG,600886.XSHG,600887.XSHG,600893.XSHG,600894.XSHG,600895.XSHG,600900.XSHG,600905.XSHG,600909.XSHG,600918.XSHG,600919.XSHG,600926.XSHG,600928.XSHG,600941.XSHG,600958.XSHG,600959.XSHG,600961.XSHG,600968.XSHG,600970.XSHG,600971.XSHG,600977.XSHG,600978.XSHG,600989.XSHG,600997.XSHG,600998.XSHG,600999.XSHG,601001.XSHG,601002.XSHG,601003.XSHG,601005.XSHG,601006.XSHG,601009.XSHG,601012.XSHG,601016.XSHG,601018.XSHG,601021.XSHG,601066.XSHG,601077.XSHG,601088.XSHG,601098.XSHG,601099.XSHG,601100.XSHG,601101.XSHG,601106.XSHG,601107.XSHG,601108.XSHG,601111.XSHG,601117.XSHG,601118.XSHG,601127.XSHG,601138.XSHG,601139.XSHG,601155.XSHG,601158.XSHG,601162.XSHG,601163.XSHG,601166.XSHG,601168.XSHG,601169.XSHG,601179.XSHG,601186.XSHG,601198.XSHG,601211.XSHG,601212.XSHG,601216.XSHG,601225.XSHG,601228.XSHG,601229.XSHG,601231.XSHG,601233.XSHG,601236.XSHG,601238.XSHG,601258.XSHG,601268.XSHG,601288.XSHG,601298.XSHG,601299.XSHG,601318.XSHG,601319.XSHG,601328.XSHG,601333.XSHG,601336.XSHG,601360.XSHG,601369.XSHG,601375.XSHG,601377.XSHG,601390.XSHG,601398.XSHG,601519.XSHG,601555.XSHG,601558.XSHG,601566.XSHG,601577.XSHG,601588.XSHG,601600.XSHG,601601.XSHG,601607.XSHG,601608.XSHG,601611.XSHG,601615.XSHG,601618.XSHG,601628.XSHG,601633.XSHG,601658.XSHG,601666.XSHG,601668.XSHG,601669.XSHG,601688.XSHG,601689.XSHG,601696.XSHG,601698.XSHG,601699.XSHG,601717.XSHG,601718.XSHG,601727.XSHG,601728.XSHG,601766.XSHG,601788.XSHG,601799.XSHG,601800.XSHG,601801.XSHG,601808.XSHG,601816.XSHG,601818.XSHG,601825.XSHG,601828.XSHG,601838.XSHG,601857.XSHG,601865.XSHG,601866.XSHG,601868.XSHG,601872.XSHG,601877.XSHG,601878.XSHG,601881.XSHG,601888.XSHG,601898.XSHG,601899.XSHG,601901.XSHG,601916.XSHG,601918.XSHG,601919.XSHG,601928.XSHG,601929.XSHG,601933.XSHG,601939.XSHG,601958.XSHG,601966.XSHG,601969.XSHG,601985.XSHG,601988.XSHG,601989.XSHG,601990.XSHG,601991.XSHG,601992.XSHG,601995.XSHG,601997.XSHG,601998.XSHG,603000.XSHG,603019.XSHG,603087.XSHG,603156.XSHG,603160.XSHG,603185.XSHG,603195.XSHG,603233.XSHG,603259.XSHG,603260.XSHG,603288.XSHG,603290.XSHG,603338.XSHG,603369.XSHG,603392.XSHG,603486.XSHG,603501.XSHG,603517.XSHG,603658.XSHG,603659.XSHG,603699.XSHG,603799.XSHG,603806.XSHG,603833.XSHG,603858.XSHG,603882.XSHG,603885.XSHG,603899.XSHG,603939.XSHG,603986.XSHG,603993.XSHG,605117.XSHG,605499.XSHG,688005.XSHG,688008.XSHG,688009.XSHG,688012.XSHG,688036.XSHG,688065.XSHG,688111.XSHG,688126.XSHG,688169.XSHG,688187.XSHG,688223.XSHG,688303.XSHG,688363.XSHG,688396.XSHG,688561.XSHG,688599.XSHG,688981.XSHG,990018.XSHG
2005-01-01,801190,801180,801230,801180,801060,801110,801100,801180,801160,801180,801180,801130,801040,801180,801030,801050,801010,801100,801100,801080,801210,801170,801170,801030,801170,801100,801030,801070,-1,801130,-1,-1,801070,801060,801180,801020,801060,801070,801080,801060,801030,801030,801150,801070,801170,801140,801030,801220,801230,801180,801130,801030,801110,801070,801160,801110,801070,801150,801160,801180,801080,801160,801090,801030,801100,801090,801190,801120,801090,801180,801180,801070,801120,801030,801030,801160,801070,801050,801070,801030,801150,801090,801150,801040,801050,801090,801080,801110,801030,801040,801140,801150,801070,801180,801230,801070,801220,801200,801030,801060,801030,801140,801030,801040,801040,801130,801040,801140,801070,801080,801130,801080,801030,801120,801080,801010,801030,801090,801150,801050,801030,801060,801040,801030,801160,801090,801170,801040,801010,801030,801060,801030,801160,801090,801080,801050,801020,801030,801080,801040,801160,801170,801010,801050,801220,801120,801010,801030,801120,801160,801010,801060,801050,801090,801170,801120,801180,801040,801170,801030,801170,801220,801100,801110,801090,801010,801040,801020,801020,801100,801160,801030,801110,801020,801040,801050,801040,801050,801150,801020,801050,801050,801160,801100,801020,801100,801150,-1,801170,-1,-1,801150,801150,801070,801030,801200,801080,801100,801070,801140,801150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,801190,801040,801030,801170,801170,801040,801090,801180,801160,801170,801040,801160,801170,801190,801190,-1,801170,801040,801170,801160,801040,-1,-1,801170,-1,801030,801170,801190,801070,801170,801170,801190,801220,801090,801060,-1,801220,801100,801200,801110,801030,801150,801090,801060,801070,801120,801030,801030,801150,801150,801170,801220,801070,801030,801030,801160,801100,801040,801140,801090,801010,801200,801050,801050,801170,801040,801230,801020,801020,801170,801040,801120,801140,801210,801030,801070,801090,801200,801030,801230,801030,801150,801090,801070,801060,801080,801030,801130,801080,801020,801170,801150,801100,801150,801050,801080,801140,801140,801180,801150,801130,801130,801170,801030,801040,801130,801160,801120,801180,801010,801180,801060,801030,801180,801150,801170,801170,801220,801150,801150,801040,801050,801150,801030,801120,801040,801140,801030,801070,801030,801090,801170,801070,801180,801030,801150,801160,801030,801070,801070,801020,801170,801030,801040,801200,801050,801170,801090,801090,801180,801170,801150,801180,801050,801020,801130,801040,801220,801070,801020,801220,801200,801090,801030,801170,801050,801150,801010,801220,801050,801080,-1,801070,801090,801220,801100,801050,801050,801100,801200,801090,801020,801050,801070,801150,801120,801150,801100,801060,801150,801060,801050,801170,801050,801070,801070,801040,801220,801160,801040,801070,801060,801080,801060,801220,801170,801050,801030,801120,801010,801120,801100,801080,801180,801100,801170,801200,801080,801070,801200,801130,801200,801110,801160,801110,801180,801180,801180,801160,801190,801180,801160,801230,801090,801080,801200,801220,801060,801170,801180,801150,801150,801040,801180,801200,801090,801030,801110,801200,801010,801200,801170,801080,801070,801170,801220,801110,801160,801070,801100,801120,801200,801020,801170,801160,801130,801080,801180,801210,801130,801090,801070,801030,801220,801120,801160,801040,801070,801070,801170,801180,801160,801220,801150,801220,801230,801040,801120,801230,801150,801190,801060,801180,801200,801220,801170,801070,801230,801200,801110,801220,801070,801130,801110,801200,801160,801150,801150,801060,801030,801180,801070,801160,801070,801070,801220,801180,801130,801160,801120,801010,801040,801180,801160,-1,-1,-1,-1,-1,-1,-1,-1,-1,801050,-1,-1,801020,-1,801140,-1,801020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,801150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006-01-01,801190,801180,801230,801180,801060,801110,801100,801180,801160,801180,801180,801030,801040,801180,801030,801050,801010,801100,801100,801080,801210,801170,801170,801030,801170,801100,801030,801070,-1,801130,-1,-1,801070,801060,801180,801020,801060,801070,801080,801060,801030,801030,801150,801070,801170,801140,801030,801220,801230,801180,801130,801030,801110,801070,801160,801110,801070,801150,801160,801180,801080,801160,801090,801030,801100,801090,801190,801120,801090,801090,801180,801070,801120,801030,801030,801160,801070,801050,801070,801030,801150,801090,801150,801040,801050,801090,801080,801110,801030,801040,801140,801150,801070,801180,801230,801070,801220,801200,801030,801060,801030,801140,801030,801040,801040,801130,801040,801140,801070,801080,801130,801080,801030,801120,801080,801010,801030,801090,801150,801050,801030,801050,801040,801030,801160,801090,801170,801040,801010,801030,801060,801030,801160,801090,801080,801050,801020,801030,801080,801040,801160,801170,801010,801050,801220,801120,801010,801030,801120,801160,801010,801060,801050,801090,801170,801120,801180,801040,801170,801030,801170,801220,801100,801110,801090,801010,801040,801020,801020,801100,801160,801030,801090,801020,801040,801050,801040,801050,801150,801020,801050,801050,801160,801100,801020,801100,801150,-1,801170,-1,-1,801150,801150,801070,801030,801200,801080,801100,801070,801140,801150,801130,801080,801110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,801190,801040,801030,801170,801170,801040,801090,801180,801160,801170,801040,801160,801170,801190,801190,-1,801170,801040,801170,801160,801040,-1,-1,801170,801160,801030,801170,801190,801070,801170,801170,801190,801220,801090,801060,-1,801220,801100,801200,801110,801030,801150,801090,801060,801070,801120,801030,801030,801150,801150,801170,801220,801070,801030,801030,801160,801100,801040,801140,801090,801010,801200,801050,801050,801170,801040,801230,801020,801020,801170,801040,801120,801140,801210,801030,801070,801090,801200,801030,801230,801030,801150,801090,801070,801060,801080,801030,801130,801080,801020,801170,801150,801100,801150,801050,801080,801140,801140,801180,801150,801050,801130,801170,801030,801040,801130,801160,801120,801180,801010,801180,801060,801030,801180,801150,801170,801170,801220,801150,801150,801040,801050,801150,801030,801120,801040,801140,801030,801070,801030,801090,801170,801070,801180,801050,801150,801160,801030,801070,801070,801020,801170,801030,801040,801200,801050,801170,801090,801090,801180,801170,801150,801180,801050,801020,801130,801040,801220,801070,801020,801220,801200,801090,801030,801170,801050,801150,801010,801220,801050,801080,801050,801070,801090,801220,801100,801050,801050,801100,801200,801090,801020,801050,801070,801150,801120,801150,801100,801060,801150,801060,801050,801170,801050,801070,801070,801040,801220,801160,801040,801070,801060,801080,801060,801220,801170,801050,801030,801120,801010,801120,801100,801080,801180,801100,801170,801120,801080,801070,801200,801130,801200,801110,801160,801110,801180,801180,801180,801160,801190,801180,801160,801230,801090,801080,801200,801220,801060,801170,801180,801150,801150,801160,801180,801200,801090,801030,801110,801200,801010,801200,801170,801080,801070,801170,801220,801110,801160,801180,801100,801120,801200,801020,801170,801160,801130,801080,801180,801210,801130,801090,801070,801030,801220,801120,801160,801040,801070,801070,801170,801180,801160,801220,801150,801220,801230,801040,801120,801230,801150,801190,801060,801180,801200,801220,801170,801070,801200,801200,801110,801220,801070,801130,801110,801200,801160,801150,801150,801060,801030,801180,801070,801160,801070,801070,801220,801180,801130,801160,801120,801010,801040,801180,801160,-1,-1,-1,-1,-1,-1,-1,-1,-1,801050,-1,801060,801020,-1,801140,-1,801020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,801150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
